,Image.ID,area_necrosis,area_total_cross_section,convex_hull_area_necrosis,convex_hull_area_total_cross_section,solidity_necrosis,solidity_total_cross_section,perimeter_necrosis,perimeter_total_cross_section,width_necrosis,width_total_cross_section,height_necrosis,height_total_cross_section,longest_path_necrosis,longest_path_total_cross_section,convex_hull_vertices_necrosis,convex_hull_vertices_total_cross_section,ellipse_major_axis_necrosis,ellipse_major_axis_total_cross_section,ellipse_minor_axis_necrosis,ellipse_minor_axis_total_cross_section,ellipse_angle_necrosis,ellipse_angle_total_cross_section,ellipse_eccentricity_necrosis,ellipse_eccentricity_total_cross_section,percent_necrosis,necrotic_area_fraction,necrotic_width_fraction
1420,C2_NaCRRI_CET_GWAS_2019_190_6_Root1_image3_1_2020-10-15-10-18-19,2010,960108,3092,1446421.5,0.650064683,0.663781616,306.1248904,9578.431252,43,1338,98,1578,641,10600,16,50,91.72787476,1458.988525,42.43445969,1187.127075,175.2111511,17.07168961,0.886560597,0.581334831,0.209351448,0.003220471,0.062870868
1421,C2_NaCRRI_CET_GWAS_2019_190_6_Root2_image1_1_2020-10-15-10-18-44,32880,962646,156673.5,1010739.5,0.209863187,0.952417512,3475.311669,4913.240011,628,1182,455,1130,3856,8659,15,54,661.2845459,1217.316284,362.2524109,1030.734985,83.28825378,111.7380371,0.836608594,0.53202707,3.415585792,0.162752975,0.543231496
1422,C2_NaCRRI_CET_GWAS_2019_190_6_Root2_image2_1_2020-10-15-10-19-01,NA,793232,NA,811047,NA,0.978034565,NA,3649.166856,NA,1014,NA,1050,NA,7264,NA,61,NA,1032.751099,NA,981.2960205,NA,13.88659,NA,0.311711818,NA,NA,NA
1423,C2_NaCRRI_CET_GWAS_2019_190_6_Root2_image3_1_2020-10-15-10-19-23,6563,1360731,216351.5,2640819.5,0.030334895,0.515268461,4848.021148,16202.89174,999,1926,1572,1829,12787,14548,16,44,1505.352417,2027.477295,292.5248108,1611.369995,0,148.4470825,0.98093757,0.606915995,0.482314285,0.158996525,0.742475598
1424,C2_NaCRRI_CET_GWAS_2019_190_6_Root3_image1_1_2020-10-15-10-19-44,17547,931627,31957.5,942272,0.549072988,0.988702837,1150.423442,3831.985178,232,1099,289,1122,2244,8354,12,80,308.2569275,1131.321655,128.3012085,1048.946655,35.18546295,145.424408,0.909266152,0.374598975,1.883479118,0.034302892,0.272475053
1425,C2_NaCRRI_CET_GWAS_2019_190_6_Root3_image2_1_2020-10-15-10-20-10,3196,1295954,3700,1382104,0.863783784,0.937667498,265.7817446,5473.271537,81,1382,61,1293,598,9250,17,59,83.99982452,1405.181641,58.5651474,1196.085815,93.51396942,111.5944672,0.716871231,0.524846998,0.246613692,0.00285504,0.059778624
1426,C2_NaCRRI_CET_GWAS_2019_190_6_Root3_image3_1_2020-10-15-10-20-24,2072,885128,2773,1087976,0.747205193,0.813554711,267.7817446,5344.793396,46,1199,101,1504,720,12466,15,38,106.5487366,1735.499268,33.12037277,797.7008667,166.5941772,146.9785461,0.95045991,0.888106524,0.234090437,0.00313288,0.061393709
1427,C2_NaCRRI_CET_GWAS_2019_190_6_Root4_image1_1_2020-10-15-10-20-43,NA,558996,NA,567571.5,NA,0.98489089,NA,3001.10084,NA,819,NA,917,NA,6353,NA,60,NA,900.3109741,NA,790.8684692,NA,172.1870422,NA,0.477854097,NA,NA,NA
1428,C2_NaCRRI_CET_GWAS_2019_190_6_Root4_image2_1_2020-10-15-10-21-30,28394,2017254,692287.5,2143934.5,0.041014752,0.940912141,5517.619357,8046.177295,1385,1806,865,1502,9747,13020,24,54,15373.94922,1760.579346,1711.948853,1459.59314,86.63249207,68.873909,0.993780818,0.559187251,1.407557006,0.343183109,8.732323968
1429,C2_NaCRRI_CET_GWAS_2019_190_6_Root4_image3_1_2020-10-15-10-21-45,NA,859372,NA,1240463.5,NA,0.69278298,NA,8551.85109,NA,1169,NA,1483,NA,10415,NA,65,NA,1410.224243,NA,1080.790161,NA,178.6376648,NA,0.642368457,NA,NA,NA
1430,C2_NaCRRI_CET_GWAS_2019_190_7_Root1_image1_1_2020-10-15-10-22-14,167819,1336077,418621,1371602,0.400885288,0.974099629,7779.725469,4749.472547,1003,1357,645,1342,6946,9797,26,69,874.8904419,1467.824219,501.4120789,1165.318604,107.0075073,42.9245224,0.819475557,0.60803682,12.56057847,0.313321014,0.596045787
1431,C2_NaCRRI_CET_GWAS_2019_190_7_Root1_image2_1_2020-10-15-10-22-25,17557,785545,23172,828178,0.757681685,0.948521936,806.0386658,4188.137418,203,1148,252,909,1839,8346,18,45,307.1062927,1154.571167,102.2507401,879.9003906,32.84714508,110.3129349,0.942944828,0.647457597,2.235008816,0.029497992,0.265991653
1432,C2_NaCRRI_CET_GWAS_2019_190_7_Root1_image3_1_2020-10-15-10-22-37,9391,1051502,108358,1221432,0.086666421,0.860876414,2437.735648,6201.175207,538,1360,676,1314,5224,9881,16,40,738.6674805,1326.11145,420.3918152,1078.571899,150.0930634,127.4425888,0.822253186,0.581796658,0.893103389,0.103050684,0.557017648
1433,C2_NaCRRI_CET_GWAS_2019_190_7_Root2_image1_1_2020-10-15-10-22-54,NA,674332,NA,702350.5,NA,0.960107525,NA,3444.598314,NA,942,NA,970,NA,7401,NA,57,NA,1013.400513,NA,862.598999,NA,154.6533966,NA,0.524853492,NA,NA,NA
1434,C2_NaCRRI_CET_GWAS_2019_190_7_Root2_image2_1_2020-10-15-10-23-09,NA,1431383,NA,1446240.5,NA,0.989726812,NA,4746.904006,NA,1380,NA,1344,NA,9653,NA,85,NA,1371.118286,NA,1332.422729,NA,92.03403473,NA,0.235896832,NA,NA,NA
1435,C2_NaCRRI_CET_GWAS_2019_190_7_Root2_image3_1_2020-10-15-10-23-33,3139,1013422,3485.5,1025217,0.900588151,0.988495119,268.4091612,3982.79636,67,1110,79,1175,560,8252,16,69,78.74230957,1203.635132,51.76877213,1077.056396,33.55723953,151.6787109,0.753502155,0.446394459,0.309742634,0.003439337,0.065420415
1436,C2_NaCRRI_CET_GWAS_2019_190_7_Root3_image1_1_2020-10-15-10-24-02,5450,720875,11584,820008.5,0.470476519,0.879106741,772.7833099,5385.829974,211,1285,96,852,1509,8986,15,79,199.5650787,1202.953491,75.89919281,796.5222778,102.4084854,100.1216125,0.92485372,0.749381147,0.756025663,0.01606936,0.165895922
1437,C2_NaCRRI_CET_GWAS_2019_190_7_Root3_image2_1_2020-10-15-10-24-14,83587,1099210,385780.5,1454954.5,0.216669842,0.755494416,5945.218418,9510.923383,1073,1568,708,1408,8231,11303,26,76,1481.457397,1469.410278,603.4368896,1205.089111,95.03470612,120.8999786,0.913282598,0.57219512,7.604279437,0.3509616,1.008198608
1438,C2_NaCRRI_CET_GWAS_2019_190_7_Root3_image3_1_2020-10-15-10-24-29,21860,1165535,351756,1361668.5,0.062145351,0.855960904,4447.309713,8076.022091,716,1252,882,1598,6879,11603,17,62,879.4412842,1648.248779,555.4744263,956.5498657,148.2730713,155.9278259,0.775276532,0.814372055,1.875533553,0.301797887,0.53356101
1439,C2_NaCRRI_CET_GWAS_2019_190_7_Root4_image1_1_2020-10-15-10-24-45,31324,1164929,307454.5,1374867.5,0.101881742,0.84730274,5749.13443,5909.476723,1170,1484,498,1377,7570,10372,17,50,2576.896484,1466.230591,767.8214722,1151.476563,76.46100616,120.6206131,0.954577218,0.619075906,2.688919239,0.263925527,1.757497423
1440,C2_NaCRRI_CET_GWAS_2019_190_7_Root4_image2_1_2020-10-15-10-24-58,NA,784124,NA,990072.5,NA,0.791986445,NA,6159.168067,NA,1062,NA,1438,NA,9746,NA,37,NA,1337.015869,NA,898.0374756,NA,148.3526459,NA,0.740847734,NA,NA,NA
1441,C2_NaCRRI_CET_GWAS_2019_190_7_Root4_image3_1_2020-10-15-10-25-10,4494,864833,6124.5,1132955,0.733774186,0.763342763,378.0487704,6082.839202,84,1285,140,1395,824,9746,16,48,143.3173523,1334.872192,58.68938828,1071.932983,21.39062119,159.9713898,0.912307197,0.595948126,0.519637895,0.007081714,0.107364101
1442,C2_NaCRRI_CET_GWAS_2019_191_10_Root1_image1_1_2020-10-15-10-59-29,NA,1341572,NA,1390052.5,NA,0.96512326,NA,5406.845131,NA,1397,NA,1233,NA,9897,NA,75,NA,1465.410645,NA,1188.981445,NA,85.0846405,NA,0.584541236,NA,NA,NA
1443,C2_NaCRRI_CET_GWAS_2019_191_10_Root1_image2_1_2020-10-15-10-59-43,NA,670879,NA,676516.5,NA,0.99166687,NA,3169.711012,NA,939,NA,942,NA,6998,NA,77,NA,980.8880615,NA,872.0776978,NA,46.91230011,NA,0.457772163,NA,NA,NA
1444,C2_NaCRRI_CET_GWAS_2019_191_10_Root1_image3_1_2020-10-15-10-59-56,NA,777097,NA,808102.5,NA,0.961631724,NA,4374.928391,NA,981,NA,1104,NA,7561,NA,63,NA,1081.155029,NA,910.7730103,NA,166.3109741,NA,0.53884112,NA,NA,NA
1445,C2_NaCRRI_CET_GWAS_2019_191_10_Root2_image1_1_2020-10-15-11-00-16,NA,978332,NA,982240,NA,0.996021339,NA,3786.411584,NA,1103,NA,1139,NA,7880,NA,98,NA,1139.398071,NA,1094.754639,NA,155.5656281,NA,0.277178626,NA,NA,NA
1446,C2_NaCRRI_CET_GWAS_2019_191_10_Root2_image2_1_2020-10-15-11-00-25,NA,1166303,NA,1177122.5,NA,0.990808518,NA,4394.67861,NA,1286,NA,1152,NA,8671,NA,76,NA,1295.97522,NA,1140.269775,NA,77.42801666,NA,0.475242948,NA,NA,NA
1447,C2_NaCRRI_CET_GWAS_2019_191_10_Root2_image3_1_2020-10-15-11-00-51,NA,584879,NA,606087,NA,0.965008324,NA,3267.603366,NA,873,NA,935,NA,6753,NA,56,NA,921.1622314,NA,818.053894,NA,146.7270355,NA,0.459713805,NA,NA,NA
1448,C2_NaCRRI_CET_GWAS_2019_191_10_Root3_image1_1_2020-10-15-11-01-09,NA,870933,NA,888140.5,NA,0.98062525,NA,3820.52637,NA,1088,NA,1212,NA,8601,NA,63,NA,1244.194214,NA,905.7443237,NA,144.7904053,NA,0.685601933,NA,NA,NA
1449,C2_NaCRRI_CET_GWAS_2019_191_10_Root3_image2_1_2020-10-15-11-01-28,NA,611905,NA,619282,NA,0.988087818,NA,3065.485616,NA,907,NA,877,NA,6267,NA,71,NA,919.0384521,NA,848.3325195,NA,65.67663574,NA,0.38464324,NA,NA,NA
1450,C2_NaCRRI_CET_GWAS_2019_191_10_Root3_image3_1_2020-10-15-11-01-50,NA,737336,NA,742557.5,NA,0.992968221,NA,3285.534387,NA,1018,NA,949,NA,7054,NA,75,NA,1024.973511,NA,918.2014771,NA,67.98227692,NA,0.444397975,NA,NA,NA
1451,C2_NaCRRI_CET_GWAS_2019_191_10_Root4_image1_1_2020-10-15-11-02-05,NA,666415,NA,669649.5,NA,0.995169861,NA,3137.443986,NA,861,NA,981,NA,7056,NA,87,NA,981.9942017,NA,862.4927368,NA,172.7514191,NA,0.478096411,NA,NA,NA
1452,C2_NaCRRI_CET_GWAS_2019_191_10_Root4_image2_1_2020-10-15-11-02-50,NA,538233,NA,541836.5,NA,0.99334947,NA,2825.779992,NA,826,NA,827,NA,6097,NA,66,NA,835.1505737,NA,820.0697021,NA,147.8631744,NA,0.189180486,NA,NA,NA
1453,C2_NaCRRI_CET_GWAS_2019_191_10_Root4_image3_1_2020-10-15-11-03-07,NA,563485,NA,1661142.5,NA,0.339215329,NA,8925.151691,NA,2013,NA,1376,NA,16076,NA,40,NA,2101.4375,NA,1135.017822,NA,62.54090118,NA,0.841591252,NA,NA,NA
1454,C2_NaCRRI_CET_GWAS_2019_191_10_Root5_image1_1_2020-10-15-11-03-53,8959,1068222,14866,2101423,0.602650343,0.508332687,713.6122596,10018.21936,140,2085,269,1208,1805,15297,17,61,267.5109558,2151.473877,69.74140167,1225.118774,24.19106102,77.88034821,0.965418554,0.822038214,0.838683345,0.013916583,0.124338463
1455,C2_NaCRRI_CET_GWAS_2019_191_10_Root5_image2_1_2020-10-15-11-04-03,NA,1086507,NA,1111315.5,NA,0.977676456,NA,4446.938496,NA,1103,NA,1295,NA,9194,NA,75,NA,1265.173462,NA,1089.888184,NA,166.9168396,NA,0.507836354,NA,NA,NA
1456,C2_NaCRRI_CET_GWAS_2019_191_10_Root5_image3_1_2020-10-15-11-04-13,NA,623750,NA,1563753.5,NA,0.398880003,NA,9783.272373,NA,2239,NA,1074,NA,15658,NA,38,NA,2356.353271,NA,869.3296509,NA,99.75735474,NA,0.929457143,NA,NA,NA
1457,C2_NaCRRI_CET_GWAS_2019_191_1_Root1_image1_1_2020-10-15-10-27-42,NA,1195755,NA,1223800,NA,0.977083674,NA,4521.465407,NA,1307,NA,1162,NA,9221,NA,77,NA,1324.283325,NA,1152.867188,NA,96.00148773,NA,0.492063487,NA,NA,NA
1458,C2_NaCRRI_CET_GWAS_2019_191_1_Root1_image2_1_2020-10-15-10-28-29,NA,848267,NA,867329.5,NA,0.978021617,NA,3948.193329,NA,1057,NA,1040,NA,7665,NA,89,NA,1087.39209,NA,988.7908936,NA,136.3613129,NA,0.416090439,NA,NA,NA
1459,C2_NaCRRI_CET_GWAS_2019_191_1_Root1_image3_1_2020-10-15-10-28-41,NA,543756,NA,550723,NA,0.987349357,NA,2944.809429,NA,837,NA,834,NA,6406,NA,77,NA,843.3377075,NA,821.1936035,NA,40.08454514,NA,0.227653075,NA,NA,NA
1460,C2_NaCRRI_CET_GWAS_2019_191_1_Root2_image1_1_2020-10-15-10-29-03,NA,856110,NA,898954,NA,0.952340164,NA,4102.120173,NA,1139,NA,1033,NA,8042,NA,54,NA,1097.452148,NA,1020.912109,NA,88.45016479,NA,0.366909593,NA,NA,NA
1461,C2_NaCRRI_CET_GWAS_2019_191_1_Root2_image2_1_2020-10-15-10-29-13,NA,476804,NA,497769.5,NA,0.957881108,NA,2985.922127,NA,789,NA,795,NA,6164,NA,70,NA,791.9869385,NA,778.8667603,NA,73.26940918,NA,0.181267405,NA,NA,NA
1462,C2_NaCRRI_CET_GWAS_2019_191_1_Root2_image3_1_2020-10-15-10-29-26,2293,575491,2858.5,683676.5,0.80216897,0.841759224,283.6812394,4472.91411,76,1168,55,760,559,7949,16,41,71.90298462,1102.734131,44.10318375,730.4422607,66.04891968,92.85778046,0.789795156,0.749157423,0.398442374,0.004967063,0.06520428
1463,C2_NaCRRI_CET_GWAS_2019_191_1_Root3_image1_1_2020-10-15-10-29-48,17462,1007544,43956,1023109.5,0.397260897,0.984786086,1577.272045,4090.075579,279,1161,420,1122,2565,8009,14,84,511.3749695,1176.728149,345.1711731,1090.605957,147.4053497,128.6235962,0.737830128,0.375525261,1.733125303,0.043626879,0.434573584
1464,C2_NaCRRI_CET_GWAS_2019_191_1_Root3_image2_1_2020-10-15-10-30-02,NA,796914,NA,807715.5,NA,0.986627098,NA,3534.83085,NA,990,NA,1069,NA,7439,NA,69,NA,1047.667114,NA,973.5405273,NA,166.2071686,NA,0.369461472,NA,NA,NA
1465,C2_NaCRRI_CET_GWAS_2019_191_1_Root3_image3_1_2020-10-15-10-30-21,4541,757166,5373,847663.5,0.845151684,0.893238885,343.7644997,4094.200469,101,1246,89,953,745,8998,18,59,106.871109,1183.868408,63.77487946,906.7103882,48.9221077,80.20687103,0.802430381,0.642974226,0.599736385,0.007096198,0.090272794
1466,C2_NaCRRI_CET_GWAS_2019_191_1_Root4_image1_1_2020-10-15-10-30-40,NA,751616,NA,758237,NA,0.991267902,NA,3375.01758,NA,925,NA,1013,NA,7057,NA,72,NA,1028.598633,NA,930.439209,NA,158.6546936,NA,0.426325657,NA,NA,NA
1467,C2_NaCRRI_CET_GWAS_2019_191_1_Root4_image2_1_2020-10-15-10-30-50,NA,721690,NA,727762,NA,0.991656613,NA,3284.054158,NA,915,NA,1012,NA,7075,NA,83,NA,1013.926147,NA,906.6312256,NA,10.15551472,NA,0.447710112,NA,NA,NA
1468,C2_NaCRRI_CET_GWAS_2019_191_1_Root4_image3_1_2020-10-15-10-31-09,NA,720963,NA,731595,NA,0.985467369,NA,3501.468371,NA,950,NA,1000,NA,7040,NA,66,NA,990.4221802,NA,930.5529175,NA,12.84321404,NA,0.342406866,NA,NA,NA
1469,C2_NaCRRI_CET_GWAS_2019_191_1_Root5_image1_1_2020-10-15-10-32-01,9517,1035246,15234,1049448,0.624721019,0.986467171,826.523947,4032.227819,167,991,271,1322,1929,9253,18,80,274.7162476,1350.470093,66.05740356,978.052002,30.09688187,11.13459492,0.970659829,0.689557673,0.919298408,0.014715343,0.203422682
1470,C2_NaCRRI_CET_GWAS_2019_191_1_Root5_image2_1_2020-10-15-10-32-25,NA,1364795,NA,1383467,NA,0.986503473,NA,4706.820745,NA,1245,NA,1437,NA,9673,NA,77,NA,1449.177246,NA,1207.046875,NA,19.38619232,NA,0.553395324,NA,NA,NA
1471,C2_NaCRRI_CET_GWAS_2019_191_1_Root5_image3_1_2020-10-15-10-32-44,NA,578211,NA,582841,NA,0.992056153,NA,2959.970898,NA,826,NA,937,NA,6551,NA,72,NA,952.0512085,NA,779.1801147,NA,23.84013748,NA,0.574616949,NA,NA,NA
1472,C2_NaCRRI_CET_GWAS_2019_191_2_Root1_image1_1_2020-10-15-10-33-31,NA,1074529,NA,1091078,NA,0.984832432,NA,4152.4776,NA,1224,NA,1140,NA,8508,NA,78,NA,1230.770264,NA,1113.12146,NA,108.9471054,NA,0.426663543,NA,NA,NA
1473,C2_NaCRRI_CET_GWAS_2019_191_2_Root1_image2_1_2020-10-15-10-33-46,NA,771943,NA,803720.5,NA,0.960462001,NA,3824.203434,NA,1147,NA,976,NA,8008,NA,69,NA,1067.766357,NA,945.3604126,NA,83.4743576,NA,0.464901111,NA,NA,NA
1474,C2_NaCRRI_CET_GWAS_2019_191_2_Root1_image3_1_2020-10-15-10-34-03,NA,454254,NA,508043,NA,0.894125104,NA,3510.549544,NA,873,NA,716,NA,6627,NA,48,NA,866.5512085,NA,721.4139404,NA,100.3223419,NA,0.554007601,NA,NA,NA
1475,C2_NaCRRI_CET_GWAS_2019_191_2_Root2_image1_1_2020-10-15-10-34-20,NA,596345,NA,600645.5,NA,0.992840203,NA,3017.846007,NA,814,NA,945,NA,6749,NA,77,NA,941.4034424,NA,806.6413574,NA,0.457787365,NA,0.515566106,NA,NA,NA
1476,C2_NaCRRI_CET_GWAS_2019_191_2_Root2_image2_1_2020-10-15-10-34-39,NA,967718,NA,979227.5,NA,0.988246347,NA,3908.529334,NA,1195,NA,1074,NA,8188,NA,76,NA,1184.67981,NA,1055.914063,NA,104.0529175,NA,0.453399212,NA,NA,NA
1477,C2_NaCRRI_CET_GWAS_2019_191_2_Root2_image3_1_2020-10-15-10-35-01,NA,656299,NA,673808,NA,0.974014853,NA,3285.853147,NA,945,NA,971,NA,6607,NA,59,NA,960.114502,NA,884.0947266,NA,159.80336,NA,0.389982714,NA,NA,NA
1478,C2_NaCRRI_CET_GWAS_2019_191_2_Root3_image1_1_2020-10-15-10-35-54,NA,580078,NA,601357,NA,0.964615029,NA,3376.240888,NA,887,NA,809,NA,6506,NA,55,NA,905.9744873,NA,820.1861572,NA,94.75136566,NA,0.424755239,NA,NA,NA
1479,C2_NaCRRI_CET_GWAS_2019_191_2_Root3_image2_1_2020-10-15-10-36-28,NA,837091,NA,872160,NA,0.959790635,NA,3889.291746,NA,1025,NA,1098,NA,7336,NA,60,NA,1103.682251,NA,974.7491455,NA,164.8433075,NA,0.469035819,NA,NA,NA
1480,C2_NaCRRI_CET_GWAS_2019_191_2_Root3_image3_1_2020-10-15-10-36-52,NA,417276,NA,457301.5,NA,0.912474593,NA,3425.319096,NA,822,NA,736,NA,6366,NA,54,NA,839.2643433,NA,644.9023438,NA,125.4591827,NA,0.639953247,NA,NA,NA
1481,C2_NaCRRI_CET_GWAS_2019_191_4_Root1_image1_1_2020-10-15-10-37-49,NA,1504551,NA,1608923,NA,0.935129276,NA,5605.067562,NA,1408,NA,1481,NA,10614,NA,68,NA,1576.738403,NA,1261.012207,NA,25.67032242,NA,0.60031995,NA,NA,NA
1482,C2_NaCRRI_CET_GWAS_2019_191_4_Root1_image2_1_2020-10-15-10-38-31,NA,935856,NA,948431,NA,0.98674126,NA,3918.806465,NA,1187,NA,1046,NA,8523,NA,77,NA,1216.99939,NA,985.6291504,NA,66.60266113,NA,0.58658914,NA,NA,NA
1483,C2_NaCRRI_CET_GWAS_2019_191_4_Root1_image3_1_2020-10-15-10-38-51,NA,655694,NA,671050,NA,0.977116459,NA,3340.716064,NA,964,NA,909,NA,6866,NA,65,NA,944.6707153,NA,886.0152588,NA,101.5413284,NA,0.346881137,NA,NA,NA
1484,C2_NaCRRI_CET_GWAS_2019_191_4_Root2_image1_1_2020-10-15-10-39-14,NA,1023813,NA,1031922,NA,0.992141848,NA,3908.269449,NA,1111,NA,1176,NA,8494,NA,87,NA,1163.028198,NA,1121.065552,NA,162.473877,NA,0.266193933,NA,NA,NA
1485,C2_NaCRRI_CET_GWAS_2019_191_4_Root2_image2_1_2020-10-15-10-39-45,5495,1415163,25572.5,1439519.5,0.214879265,0.983080118,1255.785921,4956.45025,268,1359,467,1350,2805,9582,16,82,855.6887817,1373.305664,453.2239685,1312.918091,24.10715485,50.77301025,0.848210158,0.293276774,0.388294493,0.018070357,0.623086909
1486,C2_NaCRRI_CET_GWAS_2019_191_4_Root2_image3_1_2020-10-15-10-39-57,NA,852254,NA,868393,NA,0.981415097,NA,3660.009563,NA,1056,NA,1113,NA,7743,NA,73,NA,1091.932495,NA,1003.891235,NA,40.65957642,NA,0.393391263,NA,NA,NA
1487,C2_NaCRRI_CET_GWAS_2019_191_4_Root3_image1_1_2020-10-15-10-40-14,NA,1571966,NA,1619168,NA,0.970847991,NA,6381.282853,NA,1394,NA,1462,NA,10608,NA,74,NA,1506.753784,NA,1312.886353,NA,17.16279984,NA,0.490689743,NA,NA,NA
1488,C2_NaCRRI_CET_GWAS_2019_191_4_Root3_image2_1_2020-10-15-10-40-23,NA,673834,NA,678679,NA,0.992861132,NA,3153.319096,NA,911,NA,919,NA,6386,NA,86,NA,930.2663574,NA,920.9805298,NA,128.49086,NA,0.140940291,NA,NA,NA
1489,C2_NaCRRI_CET_GWAS_2019_191_4_Root3_image3_1_2020-10-15-10-40-45,NA,471371,NA,483170,NA,0.975580024,NA,2948.944424,NA,848,NA,736,NA,5900,NA,62,NA,840.1489868,NA,715.5328369,NA,101.5619049,NA,0.524072348,NA,NA,NA
1490,C2_NaCRRI_CET_GWAS_2019_191_4_Root4_image1_1_2020-10-15-10-41-14,NA,647459,NA,651015,NA,0.99453776,NA,3088.171908,NA,896,NA,915,NA,6617,NA,79,NA,918.3325806,NA,896.2161865,NA,174.6543274,NA,0.218143104,NA,NA,NA
1491,C2_NaCRRI_CET_GWAS_2019_191_4_Root4_image2_1_2020-10-15-10-41-36,NA,544829,NA,564167.5,NA,0.965722059,NA,3106.372918,NA,898,NA,838,NA,6342,NA,67,NA,855.3832397,NA,824.5072021,NA,75.14875793,NA,0.266250556,NA,NA,NA
1492,C2_NaCRRI_CET_GWAS_2019_191_4_Root4_image3_1_2020-10-15-10-41-55,NA,532529,NA,568242,NA,0.937151777,NA,3446.012528,NA,864,NA,940,NA,6603,NA,49,NA,883.0291138,NA,813.7473755,NA,7.426839828,NA,0.388281487,NA,NA,NA
1493,C2_NaCRRI_CET_GWAS_2019_191_5_Root1_image1_1_2020-10-15-10-42-34,NA,1013413,NA,1026359.5,NA,0.987385999,NA,4081.240011,NA,1032,NA,1265,NA,8757,NA,76,NA,1235.710205,NA,1043.920044,NA,3.794248104,NA,0.53509234,NA,NA,NA
1494,C2_NaCRRI_CET_GWAS_2019_191_5_Root1_image2_1_2020-10-15-10-42-44,NA,626189,NA,634535,NA,0.986847061,NA,3120.81657,NA,863,NA,953,NA,6783,NA,66,NA,952.2697754,NA,837.0129395,NA,164.6367493,NA,0.476884086,NA,NA,NA
1495,C2_NaCRRI_CET_GWAS_2019_191_5_Root1_image3_1_2020-10-15-10-43-17,NA,723569,NA,729573.5,NA,0.991769849,NA,3315.291746,NA,959,NA,988,NA,6736,NA,85,NA,1002.571228,NA,917.8261719,NA,29.81690979,NA,0.402381035,NA,NA,NA
1496,C2_NaCRRI_CET_GWAS_2019_191_5_Root2_image1_1_2020-10-15-10-43-46,NA,555979,NA,570674.5,NA,0.974248893,NA,3013.561736,NA,890,NA,852,NA,6200,NA,61,NA,873.8897705,NA,816.7700195,NA,93.22621918,NA,0.355602339,NA,NA,NA
1497,C2_NaCRRI_CET_GWAS_2019_191_5_Root2_image2_1_2020-10-15-10-44-28,NA,475410,NA,479749,NA,0.990955687,NA,2684.708924,NA,800,NA,781,NA,5706,NA,76,NA,834.583313,NA,726.0437012,NA,134.2564087,NA,0.493144274,NA,NA,NA
1498,C2_NaCRRI_CET_GWAS_2019_191_5_Root2_image3_1_2020-10-15-10-44-47,NA,378340,NA,389164.5,NA,0.972185284,NA,2586.843919,NA,711,NA,708,NA,5517,NA,57,NA,747.0268555,NA,646.6165771,NA,46.4644928,NA,0.500758935,NA,NA,NA
1499,C2_NaCRRI_CET_GWAS_2019_191_5_Root3_image1_1_2020-10-15-10-45-25,NA,456846,NA,465391.5,NA,0.98163804,NA,2726.719029,NA,772,NA,755,NA,5295,NA,56,NA,776.9343872,NA,749.5739136,NA,120.7611694,NA,0.26304318,NA,NA,NA
1500,C2_NaCRRI_CET_GWAS_2019_191_5_Root3_image2_1_2020-10-15-10-45-56,NA,1112159,NA,1121172.5,NA,0.991960648,NA,4136.779115,NA,1175,NA,1238,NA,8858,NA,80,NA,1256.744019,NA,1126.002441,NA,23.88657761,NA,0.444118587,NA,NA,NA
1501,C2_NaCRRI_CET_GWAS_2019_191_5_Root3_image3_1_2020-10-15-10-46-07,NA,582360,NA,588527,NA,0.989521296,NA,2987.963757,NA,864,NA,872,NA,6189,NA,65,NA,879.3773804,NA,843.3082275,NA,146.5845032,NA,0.283462552,NA,NA,NA
1502,C2_NaCRRI_CET_GWAS_2019_191_5_Root4_image1_1_2020-10-15-10-46-28,NA,726536,NA,736360,NA,0.9866587,NA,3348.622699,NA,920,NA,1007,NA,7295,NA,72,NA,1023.395142,NA,904.0291138,NA,22.12162971,NA,0.468689992,NA,NA,NA
1503,C2_NaCRRI_CET_GWAS_2019_191_5_Root4_image2_1_2020-10-15-10-46-53,NA,887576,NA,902254,NA,0.983731854,NA,3900.002423,NA,995,NA,1211,NA,8262,NA,58,NA,1241.688599,NA,911.4650269,NA,22.71447372,NA,0.679092369,NA,NA,NA
1504,C2_NaCRRI_CET_GWAS_2019_191_5_Root4_image3_1_2020-10-15-10-47-25,NA,479171,NA,484620.5,NA,0.988755119,NA,2737.873357,NA,791,NA,775,NA,5990,NA,60,NA,822.9797974,NA,740.0299683,NA,53.13653946,NA,0.43752152,NA,NA,NA
1505,C2_NaCRRI_CET_GWAS_2019_191_5_Root5_image1_1_2020-10-15-10-47-42,NA,360249,NA,372888,NA,0.966105104,NA,2573.665206,NA,662,NA,706,NA,5074,NA,53,NA,733.3153076,NA,630.7879028,NA,151.2512665,NA,0.50997965,NA,NA,NA
1506,C2_NaCRRI_CET_GWAS_2019_191_5_Root5_image2_1_2020-10-15-10-48-10,NA,807982,NA,819913.5,NA,0.985447855,NA,3581.711012,NA,927,NA,1137,NA,7943,NA,87,NA,1114.533081,NA,924.413147,NA,5.820543289,NA,0.558629351,NA,NA,NA
1507,C2_NaCRRI_CET_GWAS_2019_191_5_Root5_image3_1_2020-10-15-10-48-28,NA,548097,NA,615053,NA,0.891137837,NA,3662.622699,NA,1097,NA,781,NA,8600,NA,62,NA,1096.432495,NA,722.3817139,NA,115.6136246,NA,0.752276602,NA,NA,NA
