,Image.ID,area_necrosis,area_total_cross_section,convex_hull_area_necrosis,convex_hull_area_total_cross_section,solidity_necrosis,solidity_total_cross_section,perimeter_necrosis,perimeter_total_cross_section,width_necrosis,width_total_cross_section,height_necrosis,height_total_cross_section,longest_path_necrosis,longest_path_total_cross_section,convex_hull_vertices_necrosis,convex_hull_vertices_total_cross_section,ellipse_major_axis_necrosis,ellipse_major_axis_total_cross_section,ellipse_minor_axis_necrosis,ellipse_minor_axis_total_cross_section,ellipse_angle_necrosis,ellipse_angle_total_cross_section,ellipse_eccentricity_necrosis,ellipse_eccentricity_total_cross_section,percent_necrosis,necrotic_area_fraction,necrotic_width_fraction
36,C2_Serere_GWAS_CET_2019_100_4_Root2_image3_1_2020-11-14-08-33-07,2409,465707,2598,471368.5,0.927251732,0.987989227,205.5807341,2649.13533,71,797,51,766,492,5693,22,66,71.96448517,800.602417,43.75619507,742.5617065,108.3413391,118.9152908,0.793917997,0.373813965,0.517278031,0.005578615,0.089887919
37,C2_Serere_GWAS_CET_2019_100_5_Root1_image1_1_2020-11-14-08-33-24,224973,1603423,1144772.5,1720585.5,0.196522016,0.931905447,30471.43748,6429.643244,1061,1397,1343,1604,9601,11568,45,42,1241.499756,1643.739868,907.175293,1319.026489,8.149594307,13.6776638,0.68268885,0.596713282,14.03079537,0.713955394,0.755289678
38,C2_Serere_GWAS_CET_2019_100_5_Root1_image2_1_2020-11-14-08-33-35,21897,1125783,75972.5,1469945,0.288222712,0.76586743,3185.517574,9608.729804,281,1174,394,1672,2533,11857,22,50,338.2174072,1545.281372,261.0154114,1077.660522,5.951804161,3.002351761,0.635939943,0.716693885,1.945046248,0.067484142,0.218871083
39,C2_Serere_GWAS_CET_2019_100_5_Root1_image3_1_2020-11-14-08-33-45,66777,1685984,1295228.5,2960961.5,0.051556154,0.569404229,9726.504796,21926.65416,1393,2508,1362,1447,11206,18986,24,19,1533.255615,2443.56958,1318.979492,1442.93335,50.69695663,84.84402466,0.509876489,0.807035988,3.960713743,0.768232973,0.627465503
40,C2_Serere_GWAS_CET_2019_100_5_Root2_image1_1_2020-11-14-08-34-01,40129,1134602,289720,1217157,0.138509595,0.93217391,5758.892094,5128.075579,593,1128,629,1393,4673,10337,21,35,649.5049438,1375.216675,594.0523071,1072.929077,29.31930351,173.524826,0.404307252,0.625543722,3.536834943,0.255349453,0.472292807
41,C2_Serere_GWAS_CET_2019_100_5_Root2_image2_1_2020-11-14-08-34-14,51401,1353911,380468,1562687.5,0.135099404,0.866399072,7951.73561,7476.811852,1050,1489,580,1588,6503,13090,19,47,955.3348389,1716.452515,503.7222595,1054.772583,97.25585175,41.55625916,0.84969594,0.788911142,3.79648293,0.28101404,0.556575163
42,C2_Serere_GWAS_CET_2019_100_5_Root2_image3_1_2020-11-14-08-34-24,16962,975994,242346,1232345,0.06999084,0.791981142,3911.050964,9504.750013,562,1394,785,1164,5099,9744,18,57,805.6615601,1332.796021,628.5519409,1018.973145,136.8427734,69.24147797,0.625569167,0.644578711,1.73792052,0.248306854,0.60448977
43,C2_Serere_GWAS_CET_2019_100_5_Root3_image1_1_2020-11-14-08-34-49,NA,487641,NA,493220,NA,0.988688618,NA,2737.270325,NA,738,NA,859,NA,6171,NA,66,NA,857.7850342,NA,727.1730957,NA,175.7749481,NA,0.530422416,NA,NA,NA
44,C2_Serere_GWAS_CET_2019_100_5_Root3_image2_1_2020-11-14-08-34-59,5482,605488,12257.5,621902,0.447236386,0.973606774,593.7472547,3254.130278,140,976,160,812,1180,6916,19,70,217.0231781,989.6714478,136.5746002,778.8099365,179.1077423,75.19830322,0.777155331,0.617032249,0.905385408,0.020244002,0.219288107
45,C2_Serere_GWAS_CET_2019_100_5_Root3_image3_1_2020-11-14-08-35-12,22146,910853,923545.5,2218420.5,0.023979327,0.410586271,7319.953064,19111.55839,1583,1999,1037,1565,11064,13337,27,28,2298.746826,1876.779541,1171.368408,1233.420044,75.45855713,121.5343628,0.860430238,0.753715987,2.431347319,1.01393474,1.22483583
