"","germplasmName","SN","CHVN","EAN","EEN","NECRO","NAF","NWF","CBSDs3","CBSDs6","CBSDs12","observationUnitName"
"82","UG16F144P001",0.0407070414144581,-0.0103683288194714,-0.231310910712704,0.0146626674419945,-0.0816079918230087,-0.292079824598948,-0.12804563453276,-0.175955457772036,-0.283961787138455,0.0227226256164031,"C2_GS_2018_4091"
"83","UG16F145P002",0.0320580378825896,-0.0231433870548902,-1.13660452519344,-0.0396729693913673,-0.601435837999406,-0.553443784355499,-0.200653768508158,-0.190144426012493,-0.269303048944058,-0.4150730133833,"C2_GS_2018_4102"
"84","UG16F146P001",-0.000670044114353946,0.00561032238465032,0.234009062075516,0.0019963104556111,0.345763595841903,0.11829931875123,0.0528831337165645,-0.150357852802378,-0.158966202345878,-0.0421926090262794,"C2_GS_2018_4111"
"85","UG16F147P001",0.0106514318910803,-0.00352295325390348,0.74390772213088,-0.0197313872785693,0.23164857257813,0.0636014283198252,-0.0245119982257295,-0.121615209142354,-0.223731985931891,0.204054856176464,"C2_GS_2018_4131"
"86","UG16F147P002",0.030588198208624,-0.0238644515536855,2.1036925846051,-0.0175089993197437,-0.00388828649345716,-0.208211825408962,-0.0947986287397615,0.0491752659544972,-0.295619039961117,0.269820019724111,"C2_GS_2018_4132"
"87","UG16F148P001",0.0032072650083179,0.00214306153552702,1.28416407601004,-0.0170808771781208,-0.492680273853291,-0.272558507666753,-0.0482744714161888,-0.182315545876527,-0.256363046061303,-0.295994555907152,"C2_GS_2018_4141"
"88","UG16F150P001",0.0106591991720787,-0.0108671841522327,0.0731012561765765,0.00892080720437746,-0.105238833853294,-0.182867175766788,-0.060233249070711,-0.277636134169437,-0.357922812760298,0.00128111590677053,"C2_GS_2018_4151"
"89","UG16F150P021",-0.0340577400062205,0.00918642637360088,-0.0885596147407128,-0.00148366902612924,0.339155148057924,0.451598346966007,0.161948313326183,-0.134858962098537,-0.237587146915685,-0.0255818049152282,"C2_GS_2018_4411"
"90","UG16F152P002",-0.0193646545601879,0.0321859021778846,0.186496024359718,-0.0150941603678571,0.617088619415103,0.440152659490439,0.128731524158125,-0.179622400059828,-0.121792933556404,0.626123527589958,"C2_GS_2018_4172"
"91","UG16F156P004",-0.0101327424212594,0.00601749928725836,-1.22361287242872,-0.00470690722843814,0.219885859145734,0.128148304675689,-0.0502320916551597,-0.179861715298298,-0.267339983905254,-0.0572202707189133,"C2_GS_2018_4214"
"92","UG16F158P005",0.0243517419760242,-0.0132309033298691,-0.297328812567102,0.00862923399898361,-0.355219916952289,-0.420600845445579,-0.128925798037801,-0.20276001815949,-0.0281083290443635,-0.0905139075475047,"C2_GS_2018_4235"
"93","UG16F160P005",0.00349829394735669,-0.000431630383204115,-0.186665393105272,0.00803465774312733,-0.298728281538656,-0.0985201841344039,-0.0927625173624003,-0.179490877021235,-0.266969992223202,-0.164203208974042,"C2_GS_2018_4265"
"94","UG16F162P002",0.0721039840576583,-0.0395376933803197,-2.45882144686464,0.0251673499324773,-0.469890414998741,-0.685005278114666,-0.215081840766109,-0.169156052385693,-0.219670997859725,0.129706897048116,"C2_GS_2018_4292"
"95","UG16F163P002",-0.00122064902464335,0.00350697123849585,0.18698156684214,0.00305603496745332,0.0173460485244768,0.0404417401190814,-0.0500526239322872,-0.155948710006963,-0.163135737112412,0.0432363804865817,"C2_GS_2018_4312"
"96","UG16F164P006",0.0159580189735756,-0.0139079011621665,1.02334902778968,-0.00373780426060088,-0.170001370205983,-0.232432798913095,-0.0888058882820984,-0.131855267377723,-0.107970149710341,-0.047196572336398,"C2_GS_2018_4326"
"97","UG16F165P001",0.0390029346936867,0.0269725680517653,-1.27183708948394,-0.0249871797242382,0.552037851530486,0.128659154044287,0.00851475944581261,-0.298690874984227,-0.407296456025983,-0.0188579763963306,"C2_GS_2018_4331"
"98","UG16F166P005",0.0320537718656212,-0.0105271556510721,0.436968356414591,-0.0271866266566611,-0.391992149616442,-0.375876119938378,-0.263901473773483,-0.253250612742538,-0.340066603952822,-0.276893843971196,"C2_GS_2018_4345"
"99","UG16F168P001",0.0727457667455519,-0.0825734657826789,1.35478435333119,0.02942887347546,-0.567015564698901,-0.791581264702956,-0.356366309922008,-0.270129396397681,-0.208688892025346,-0.0945833862288399,"C2_GS_2018_4371"
"100","UG16F172P012",-0.0577181669598102,0.0137504292645127,0.703241302525124,0.0112248320665935,0.375359932962371,0.733628567581344,0.24991582987375,0.106558042500366,0.0554055186808708,0.0802818326655226,"C2_GS_2018_4432"
"101","UG16F174P002",0.0162188487694468,-0.0337315455510639,0.802010808136228,0.0357004674991631,-0.135392806569223,-0.187623022322333,-0.0406165720742508,-0.135823251646766,-0.228004381627934,0.512814522119408,"C2_GS_2018_4452"
"102","UG16F175P002",-0.0185421414061829,0.00979832289856162,-1.03545588460737,0.00774700171551008,0.328244716635791,0.304452054426722,0.139592287533353,0.20667974656229,0.205290959855636,0.440324969057677,"C2_GS_2018_4462"
"103","UG16F182P001",0.0029731140538881,-0.0121135263616341,-1.33329463103889,-0.000703744434424774,-0.283648212238805,-0.219060676162957,-0.0536888836069107,0.0851627306382328,0.412886255924729,-0.306326579345519,"C2_GS_2018_4531"
"104","UG16F183P015",0.0203343737278644,-0.0170264156610301,-0.662163491515487,0.000544473770277048,-0.0665413817272217,-0.187604562239033,-0.0515798821818315,0.0641194418630047,0.117625314248277,-0.0620848087534786,"C2_GS_2018_715"
"105","UG16F183P025",-0.0354222471339244,0.00592864037296527,0.307763349849953,0.00274410324600628,-0.0708130684502567,0.177052063015983,0.160776418464947,-0.0741890728782898,0.0187217542582141,-0.188480322941511,"C2_GS_2018_725"
"106","UG16F183P032",-0.0106940479128384,0.000787696370544696,0.104002871304562,0.00112428291928876,0.30340811664929,0.213295570361229,0.0765808558347295,-0.0964442054007741,-0.220286457003379,0.299536558917989,"C2_GS_2018_1972"
"107","UG16F183P041",0.00355383260388814,-0.0245962911627726,-0.711484005911679,0.0116809741718187,-0.229417808673444,-0.22275864387777,-0.101105578471039,0.30624024554419,0.316594832614776,-0.473924740644181,"C2_GS_2018_1981"
"108","UG16F183P065",0.00932005096768986,-0.000711426788424017,1.66455982270212,0.0076593957948469,0.225786878982952,0.103646201501728,-0.00562266087651847,0.215237979642587,-0.0320173487832195,-0.245473628239543,"C2_GS_2018_2085"
"109","UG16F184P008",0.00109149298576564,-0.0170542120092063,0.698066121345614,0.0197036879193191,-0.206277281117082,-0.121567243948008,0.0316211836881627,-0.0429528967159578,0.440919864169116,-0.446374039886396,"C2_GS_2018_4918"
"110","UG16F185P007",0.022404266594519,-0.0174133214367751,1.03527875874214,0.00184350976129117,-0.631155342545629,-0.46844721387961,-0.138020182461967,0.123519619532628,0.513314601184242,-0.34982664824815,"C2_GS_2018_4937"
"111","UG16F186P006",0.0110493991107648,-0.0251099671219574,0.673212509531611,0.0187878236089827,-0.303232209627095,-0.28873334449028,-0.0681116720213542,0.222472451456547,0.202821726653033,-0.160574085393377,"C2_GS_2018_4956"
"112","UG16F190P007",0.00933027678346765,-0.0406818539175368,-1.46048026901419,0.0239074208203982,-0.299989334213471,-0.239179240845834,-0.104034205416426,0.0124341224564553,-0.001830927852086,-0.327532540636702,"C2_GS_2018_5007"
"113","UG16F191P002",-0.0106481324841092,0.0192551588411972,-0.281517218669268,0.00302376380481227,-0.0413061279227571,0.0399850767649427,0.0735115915369388,0.161745669813522,0.352672099351733,-0.118008128326592,"C2_GS_2018_5022"
