"","Image.ID","area_necrosis","area_total_cross_section","convex_hull_area_necrosis","convex_hull_area_total_cross_section","solidity_necrosis","solidity_total_cross_section","perimeter_necrosis","perimeter_total_cross_section","width_necrosis","width_total_cross_section","height_necrosis","height_total_cross_section","longest_path_necrosis","longest_path_total_cross_section","convex_hull_vertices_necrosis","convex_hull_vertices_total_cross_section","ellipse_major_axis_necrosis","ellipse_major_axis_total_cross_section","ellipse_minor_axis_necrosis","ellipse_minor_axis_total_cross_section","ellipse_angle_necrosis","ellipse_angle_total_cross_section","ellipse_eccentricity_necrosis","ellipse_eccentricity_total_cross_section","percent_necrosis","necrotic_area_fraction","necrotic_width_fraction"
"1","2020_C2_CET_GWAS_Serere_101_2_Root5_image1_1_2021-11-13-05-13-25",NA,114205,NA,115089,NA,0.992318987913702,NA,1289.64378511906,NA,369,NA,387,NA,2886,NA,62,NA,391.069396972656,NA,370.982818603516,NA,14.1993474960327,NA,0.316367246842702,NA,NA,NA
"2","2020_C2_CET_GWAS_Serere_101_6_Root1_image2_1_2021-11-13-05-16-03",NA,119128,NA,120561,NA,0.988113900846874,NA,1360.46507191658,NA,403,NA,350,NA,2836,NA,50,NA,412.028839111328,NA,371.01416015625,NA,93.2215576171875,NA,0.434945507213464,NA,NA,NA
"3","2020_C2_CET_GWAS_Serere_101_6_Root1_image3_1_2021-11-13-05-16-16",NA,128489,NA,129270.5,NA,0.993954537191393,NA,1364.88137340546,NA,413,NA,403,NA,2898,NA,81,NA,409.291107177734,NA,398.543914794922,NA,73.9141540527344,NA,0.227654658381859,NA,NA,NA
"4","2020_C2_CET_GWAS_Serere_101_6_Root2_image2_1_2021-11-13-05-16-48",NA,137990,NA,140722,NA,0.980585835903412,NA,1485.79306077957,NA,428,NA,434,NA,3105,NA,56,NA,447.220703125,NA,391.801147460938,NA,43.2260513305664,NA,0.482165636386703,NA,NA,NA
"5","2020_C2_CET_GWAS_Serere_101_7_Root3_image2_1_2021-11-13-05-20-34",NA,119518,NA,120758,NA,0.989731529174051,NA,1330.87423312664,NA,374,NA,394,NA,2950,NA,60,NA,415.474822998047,NA,365.711486816406,NA,152.353851318359,NA,0.474555864229692,NA,NA,NA
"6","2020_C2_CET_GWAS_Serere_102_10_Root1_image2_1_2021-11-13-05-38-45",NA,111880,NA,112880,NA,0.991141034727144,NA,1303.88642573357,NA,438,NA,325,NA,3059,NA,58,NA,439.252349853516,NA,324.699066162109,NA,89.2446517944336,NA,0.673476657840068,NA,NA,NA
"7","2020_C2_CET_GWAS_Serere_102_2_Root1_image2_1_2021-11-13-05-34-29",NA,139407,NA,152832.5,NA,0.912155464315509,NA,1705.7098004818,NA,429,NA,519,NA,3794,NA,42,NA,507.118713378906,NA,381.8134765625,NA,32.9400405883789,NA,0.658126366777955,NA,NA,NA
"8","2020_C2_CET_GWAS_Serere_102_4_Root1_image2_1_2021-11-13-05-36-19",NA,127070,NA,130353.5,NA,0.974810802932027,NA,1431.96968603134,NA,418,NA,406,NA,2922,NA,48,NA,422.198791503906,NA,384.540252685547,NA,52.1277198791504,NA,0.412839539341148,NA,NA,NA
"9","2020_C2_CET_GWAS_Serere_104_3_Root2_image1_1_2021-11-13-05-45-17",NA,136931,NA,145602.5,NA,0.940444017101355,NA,1718.9991235733,NA,484,NA,401,NA,3489,NA,36,NA,466.424438476562,NA,380.718139648438,NA,89.3475112915039,NA,0.577701277846312,NA,NA,NA
"10","2020_C2_CET_GWAS_Serere_104_3_Root2_image2_1_2021-11-13-05-45-29",NA,135853,NA,139017.5,NA,0.977236678835398,NA,1474.49659740925,NA,463,NA,386,NA,3264,NA,51,NA,461.28369140625,NA,377.243469238281,NA,90.4780349731445,NA,0.575485072046162,NA,NA,NA
"11","2020_C2_CET_GWAS_Serere_104_9_Root1_image1_1_2021-11-13-05-51-40",NA,173419,NA,176668.5,NA,0.981606794646471,NA,1655.09962880611,NA,426,NA,510,NA,3738,NA,46,NA,524.960876464844,NA,426.199737548828,NA,177.472839355469,NA,0.583838910980593,NA,NA,NA
"12","2020_C2_CET_GWAS_Serere_104_9_Root1_image2_1_2021-11-13-05-51-53",NA,186745,NA,190575,NA,0.979902925357471,NA,1740.42047739029,NA,418,NA,555,NA,3873,NA,61,NA,567.252807617188,NA,419.369323730469,NA,1.18303525447845,NA,0.673377512626742,NA,NA,NA
"13","2020_C2_CET_GWAS_Serere_104_9_Root2_image2_1_2021-11-13-05-52-34",2393,133580,3275,134766.5,0.730687022900763,0.991195883249917,268.752307057381,1405.48440480232,59,427,75,393,527,3259,13,72,71.3298110961914,436.460571289062,59.0242118835449,391.280181884766,3.97196245193481,78.4115600585938,0.561490649922707,0.443074888663042,1.79143584368918,0.0245171432849229,0.16342784615234
"14","2020_C2_CET_GWAS_Serere_106_10_Root1_image1_1_2021-11-14-08-58-55",NA,177520,NA,180532,NA,0.983315977222875,NA,1659.50879001617,NA,482,NA,481,NA,3482,NA,62,NA,487.987182617188,NA,471.477020263672,NA,49.0575828552246,NA,0.257917995550834,NA,NA,NA
"15","2020_C2_CET_GWAS_Serere_106_10_Root3_image1_1_2021-11-14-08-59-55",NA,132768,NA,136661.5,NA,0.971509898544945,NA,1489.58491003513,NA,348,NA,508,NA,3494,NA,54,NA,523.123474121094,NA,335.410400390625,NA,166.469207763672,NA,0.767399955624262,NA,NA,NA
"16","2020_C2_CET_GWAS_Serere_106_10_Root3_image2_1_2021-11-14-09-00-04",NA,186937,NA,189010,NA,0.98903232633194,NA,1688.094576478,NA,439,NA,541,NA,3909,NA,64,NA,555.570861816406,NA,430.577178955078,NA,3.4239764213562,NA,0.631939686298831,NA,NA,NA
"17","2020_C2_CET_GWAS_Serere_106_2_Root2_image2_1_2021-11-13-06-09-03",NA,157856,NA,161078,NA,0.979997268404127,NA,1546.33721709251,NA,474,NA,437,NA,3444,NA,76,NA,479.923797607422,NA,419.156372070312,NA,65.4420318603516,NA,0.487037434055032,NA,NA,NA
"18","2020_C2_CET_GWAS_Serere_106_3_Root1_image1_1_2021-11-13-06-09-44",NA,146848,NA,149630.5,NA,0.981404192327099,NA,1506.02856111526,NA,426,NA,418,NA,3245,NA,57,NA,443.33203125,NA,423.944366455078,NA,54.776481628418,NA,0.292490930580024,NA,NA,NA
"19","2020_C2_CET_GWAS_Serere_106_3_Root1_image2_1_2021-11-13-06-09-58",NA,281805,NA,286516,NA,0.983557637269821,NA,2115.63368046284,NA,573,NA,606,NA,4873,NA,46,NA,670.000671386719,NA,540.234497070312,NA,29.1187000274658,NA,0.591480453567701,NA,NA,NA
"20","2020_C2_CET_GWAS_Serere_106_4_Root1_image2_1_2021-11-13-06-12-21",NA,121307,NA,123075.5,NA,0.985630771355794,NA,1346.73923802376,NA,424,NA,379,NA,3082,NA,57,NA,437.958892822266,NA,353.228546142578,NA,114.755226135254,NA,0.591188305232784,NA,NA,NA
"21","2020_C2_CET_GWAS_Serere_106_4_Root1_image3_1_2021-11-13-06-12-39",NA,134259,NA,135424.5,NA,0.99139372860893,NA,1419.98693096638,NA,439,NA,376,NA,3093,NA,59,NA,452.580413818359,NA,380.074279785156,NA,97.227897644043,NA,0.542905306769758,NA,NA,NA
"22","2020_C2_CET_GWAS_Serere_106_4_Root2_image2_1_2021-11-13-06-13-24",NA,142134,NA,144476.5,NA,0.983786290503992,NA,1479.3321647644,NA,465,NA,436,NA,3254,NA,66,NA,448.320983886719,NA,410.291290283203,NA,123.518836975098,NA,0.403061106487972,NA,NA,NA
"23","2020_C2_CET_GWAS_Serere_106_4_Root3_image2_1_2021-11-13-06-14-27",NA,184963,NA,187651,NA,0.985675535968367,NA,1693.79306077957,NA,501,NA,488,NA,3785,NA,61,NA,546.684326171875,NA,442.685394287109,NA,50.5535354614258,NA,0.586755439324364,NA,NA,NA
"24","2020_C2_CET_GWAS_Serere_106_4_Root3_image3_1_2021-11-13-06-14-48",NA,159477,NA,167770,NA,0.950569231686237,NA,1764.26109707355,NA,523,NA,468,NA,3611,NA,36,NA,492.544586181641,NA,446.422790527344,NA,97.3952484130859,NA,0.422505926820527,NA,NA,NA
"25","2020_C2_CET_GWAS_Serere_106_4_Root4_image2_1_2021-11-13-06-15-49",NA,131458,NA,132756.5,NA,0.990218934666099,NA,1411.58491003513,NA,411,NA,414,NA,2948,NA,64,NA,412.069580078125,NA,405.436645507812,NA,130.226669311523,NA,0.178701351017185,NA,NA,NA
"26","2020_C2_CET_GWAS_Serere_106_4_Root4_image3_1_2021-11-13-06-16-02",NA,167491,NA,168377.5,NA,0.994735044765482,NA,1580.98187863827,NA,475,NA,442,NA,3413,NA,61,NA,498.906036376953,NA,428.396118164062,NA,56.244571685791,NA,0.512527274094894,NA,NA,NA
"27","2020_C2_CET_GWAS_Serere_106_6_Root1_image1_1_2021-11-13-06-17-26",NA,149911,NA,152629,NA,0.982192112901218,NA,1548.11182141304,NA,426,NA,454,NA,3284,NA,59,NA,453.815643310547,NA,424.444702148438,NA,158.385223388672,NA,0.353908592184471,NA,NA,NA
"28","2020_C2_CET_GWAS_Serere_106_6_Root1_image1_2_2021-11-14-08-48-56",NA,193794,NA,195219,NA,0.992700505586034,NA,1704.06008660793,NA,533,NA,483,NA,3741,NA,60,NA,535.803161621094,NA,460.626373291016,NA,111.88321685791,NA,0.510810608409682,NA,NA,NA
"29","2020_C2_CET_GWAS_Serere_106_6_Root1_image2_2_2021-11-14-08-49-17",NA,169034,NA,170125,NA,0.993587068332109,NA,1584.17783677578,NA,513,NA,428,NA,3569,NA,62,NA,508.300140380859,NA,423.819702148438,NA,96.0614242553711,NA,0.552069463725036,NA,NA,NA
"30","2020_C2_CET_GWAS_Serere_106_6_Root1_image3_1_2021-11-14-08-50-07",NA,129025,NA,130586.5,NA,0.988042408671647,NA,1402.05294632912,NA,416,NA,409,NA,3170,NA,64,NA,422.781616210938,NA,389.011047363281,NA,137.970321655273,NA,0.391629731166626,NA,NA,NA
"31","2020_C2_CET_GWAS_Serere_106_7_Root1_image1_1_2021-11-14-08-50-50",NA,147715,NA,152304.5,NA,0.969866287601483,NA,1673.24176418781,NA,441,NA,446,NA,3642,NA,50,NA,495.5029296875,NA,379.028747558594,NA,39.6546363830566,NA,0.644104570248403,NA,NA,NA
"32","2020_C2_CET_GWAS_Serere_106_7_Root1_image2_1_2021-11-14-08-51-06",NA,130939,NA,133928,NA,0.977682038110029,NA,1502.31283187866,NA,398,NA,426,NA,3050,NA,47,NA,432.104461669922,NA,385.645080566406,NA,165.047775268555,NA,0.451084718139854,NA,NA,NA
"33","2020_C2_CET_GWAS_Serere_106_7_Root1_image3_1_2021-11-14-08-51-26",NA,129776,NA,137887.5,NA,0.941173057746351,NA,1578.12906634808,NA,365,NA,500,NA,3477,NA,35,NA,471.785919189453,NA,356.10498046875,NA,173.688262939453,NA,0.655952635870318,NA,NA,NA
"34","2020_C2_CET_GWAS_Serere_106_7_Root2_image1_1_2021-11-14-08-51-48",NA,130542,NA,131333,NA,0.993977142073965,NA,1370.92300355434,NA,410,NA,412,NA,2998,NA,63,NA,410.256439208984,NA,404.004821777344,NA,59.6704711914062,NA,0.173909248003992,NA,NA,NA
"35","2020_C2_CET_GWAS_Serere_106_7_Root4_image3_1_2021-11-14-08-53-45",NA,118458,NA,118890.5,NA,0.996362198830016,NA,1309.86918079853,NA,404,NA,376,NA,3016,NA,72,NA,425.560943603516,NA,352.780883789062,NA,124.93049621582,NA,0.559280433490177,NA,NA,NA
"36","2020_C2_CET_GWAS_Serere_106_9_Root2_image2_1_2021-11-14-08-55-19",NA,129333,NA,131972.5,NA,0.979999621133191,NA,1499.35951435566,NA,444,NA,369,NA,3103,NA,61,NA,445.046020507812,NA,368.127349853516,NA,86.7505798339844,NA,0.561956290371745,NA,NA,NA
"37","2020_C2_CET_GWAS_Serere_106_9_Root2_image3_1_2021-11-14-08-55-31",3285,138163,4342.5,142742.5,0.756476683937824,0.967917753997583,328.107645511627,1681.66817033291,72,442,108,413,739,3075,14,54,106.591361999512,426.732879638672,59.1060333251953,408.107055664062,156.845687866211,78.5656356811523,0.832176702958009,0.292215500068866,2.3776264267568,0.0314302671482235,0.249784741428329
"38","2020_C2_CET_GWAS_Serere_106_9_Root3_image1_1_2021-11-14-08-55-45",NA,139473,NA,143455,NA,0.972242166533059,NA,1567.89356601238,NA,446,NA,427,NA,3086,NA,51,NA,436.76416015625,NA,412.797332763672,NA,69.9712753295898,NA,0.326704931315354,NA,NA,NA
"39","2020_C2_CET_GWAS_Serere_106_9_Root5_image2_1_2021-11-14-08-57-02",NA,151002,NA,157932,NA,0.956120355596079,NA,1845.30777955055,NA,435,NA,467,NA,3247,NA,58,NA,469.919555664062,NA,408.861480712891,NA,138.523971557617,NA,0.492933544878569,NA,NA,NA
"40","2020_C2_CET_GWAS_Serere_107_7_Root1_image1_1_2021-11-14-09-07-36",NA,114002,NA,116789,NA,0.976136451206877,NA,1340.73209774494,NA,345,NA,421,NA,3047,NA,49,NA,425.304534912109,NA,342.044555664062,NA,173.582885742188,NA,0.594312174687038,NA,NA,NA
"41","2020_C2_CET_GWAS_Serere_108_10_Root1_image3_1_2021-11-14-09-22-27",NA,158223,NA,222840.5,NA,0.710028024528755,NA,3076.02559673786,NA,383,NA,800,NA,5843,NA,18,NA,785.373352050781,NA,357.478424072266,NA,0.921108067035675,NA,0.890404531684815,NA,NA,NA
"42","2020_C2_CET_GWAS_Serere_108_10_Root2_image1_1_2021-11-14-09-22-37",NA,162387,NA,200256.5,NA,0.810895027127709,NA,2597.80020105839,NA,430,NA,594,NA,4367,NA,36,NA,626.703063964844,NA,371.565734863281,NA,15.9844884872437,NA,0.805283745615891,NA,NA,NA
"43","2020_C2_CET_GWAS_Serere_108_10_Root3_image1_1_2021-11-14-09-23-04",NA,157675,NA,185077,NA,0.851942704928219,NA,2364.84688353539,NA,495,NA,473,NA,3459,NA,27,NA,506.64208984375,NA,447.678619384766,NA,60.7239685058594,NA,0.468206486763415,NA,NA,NA
"44","2020_C2_CET_GWAS_Serere_108_10_Root3_image2_1_2021-11-14-09-23-12",NA,167354,NA,217329,NA,0.770049096070934,NA,2570.91289889812,NA,500,NA,607,NA,4371,NA,41,NA,616.885192871094,NA,421.068267822266,NA,31.9015464782715,NA,0.730818794984799,NA,NA,NA
"45","2020_C2_CET_GWAS_Serere_108_10_Root3_image3_1_2021-11-14-09-23-20",NA,200705,NA,251503,NA,0.798022289992565,NA,3180.29262256622,NA,423,NA,787,NA,5723,NA,31,NA,758.470336914062,NA,387.990692138672,NA,2.91429376602173,NA,0.859257286221246,NA,NA,NA
"46","2020_C2_CET_GWAS_Serere_108_5_Root1_image1_1_2021-11-14-09-39-48",NA,120291,NA,124660.5,NA,0.964948800943362,NA,1516.82249832153,NA,401,NA,405,NA,3023,NA,54,NA,439.047607421875,NA,348.196533203125,NA,143.394195556641,NA,0.609127402064823,NA,NA,NA
"47","2020_C2_CET_GWAS_Serere_108_8_Root1_image1_1_2021-11-14-09-18-42",NA,121657,NA,123135.5,NA,0.987992902128143,NA,1360.17069649696,NA,420,NA,373,NA,2912,NA,66,NA,415.567535400391,NA,371.882110595703,NA,99.1597137451172,NA,0.446311487331388,NA,NA,NA
"48","2020_C2_CET_GWAS_Serere_108_9_Root1_image1_1_2021-11-14-09-20-22",NA,220329,NA,254244,NA,0.866604521640629,NA,2949.41542506218,NA,442,NA,800,NA,5498,NA,34,NA,821.341979980469,NA,398.084777832031,NA,12.9749002456665,NA,0.874693738889563,NA,NA,NA
"49","2020_C2_CET_GWAS_Serere_108_9_Root1_image2_1_2021-11-14-09-20-33",NA,205214,NA,267602.5,NA,0.766861296138863,NA,3507.58194565773,NA,466,NA,800,NA,5111,NA,25,NA,774.845581054688,NA,461.324279785156,NA,8.32356929779053,NA,0.80344738450505,NA,NA,NA
"50","2020_C2_CET_GWAS_Serere_108_9_Root1_image3_1_2021-11-14-09-20-41",NA,191962,NA,233630.5,NA,0.821647858477382,NA,2658.71485280991,NA,392,NA,800,NA,5240,NA,29,NA,763.260620117188,NA,399.797698974609,NA,2.14072799682617,NA,0.851839837314326,NA,NA,NA
"51","2020_C2_CET_GWAS_Serere_108_9_Root2_image1_1_2021-11-14-09-20-57",NA,146776,NA,236773,NA,0.619901762447576,NA,2907.57480537891,NA,600,NA,620,NA,4590,NA,24,NA,682.736389160156,NA,440.118896484375,NA,41.9948310852051,NA,0.764486636212846,NA,NA,NA
"52","2020_C2_CET_GWAS_Serere_108_9_Root2_image3_1_2021-11-14-09-21-17",NA,229980,NA,350238,NA,0.656639199629966,NA,4529.16982007027,NA,600,NA,800,NA,5228,NA,18,NA,779.469970703125,NA,567.887817382812,NA,0.382429629564285,NA,0.684985843926257,NA,NA,NA
"53","2020_C2_CET_GWAS_Serere_108_9_Root3_image2_1_2021-11-14-09-21-39",NA,157634,NA,190770.5,NA,0.826301760492319,NA,2571.77581584454,NA,340,NA,745,NA,5187,NA,21,NA,707.645874023438,NA,305.471740722656,NA,1.90789401531219,NA,0.902030082972023,NA,NA,NA
"54","2020_C2_CET_GWAS_Serere_109_10_Root1_image3_1_2021-11-14-09-45-10",NA,134461,NA,135292,NA,0.993857729947077,NA,1404.05294632912,NA,452,NA,385,NA,3145,NA,71,NA,455.27294921875,NA,375.047332763672,NA,96.3809127807617,NA,0.566901371799228,NA,NA,NA
"55","2020_C2_CET_GWAS_Serere_109_10_Root2_image1_1_2021-11-14-09-45-21",NA,151770,NA,154620.5,NA,0.981564540277648,NA,1556.59710264206,NA,477,NA,422,NA,3310,NA,62,NA,477.301208496094,NA,406.424835205078,NA,106.556213378906,NA,0.524344885749253,NA,NA,NA
"56","2020_C2_CET_GWAS_Serere_111_1_Root1_image1_1_2021-11-14-09-46-55",NA,119639,NA,121552,NA,0.984261879689351,NA,1350.79811310768,NA,375,NA,417,NA,3023,NA,46,NA,420.232208251953,NA,365.844268798828,NA,3.03346562385559,NA,0.492033154340285,NA,NA,NA
"57","2020_C2_CET_GWAS_Serere_111_4_Root1_image1_1_2021-11-14-09-47-51",NA,132124,NA,133298,NA,0.991192666056505,NA,1415.32502448559,NA,439,NA,399,NA,3121,NA,59,NA,434.950500488281,NA,389.037750244141,NA,86.9393081665039,NA,0.447185104372333,NA,NA,NA
"58","2020_C2_CET_GWAS_Serere_111_4_Root1_image2_1_2021-11-14-09-47-58",NA,129262,NA,130209,NA,0.992727077237365,NA,1385.52603495121,NA,419,NA,392,NA,2921,NA,66,NA,416.598205566406,NA,393.71044921875,NA,98.989128112793,NA,0.326895885691004,NA,NA,NA
"59","2020_C2_CET_GWAS_Serere_111_4_Root1_image3_1_2021-11-14-09-48-06",3247,126068,4314,127276.5,0.752665739452944,0.990504924318315,442.859952569008,1368.11182141304,108,405,162,404,1215,2943,17,53,185.583969116211,433.868560791016,27.9966335296631,369.924163818359,145.891098022461,134.806350708008,0.988555601581353,0.5225346595227,2.5755941238062,0.0342196275026176,0.427742376119302
"60","2020_C2_CET_GWAS_Serere_111_5_Root1_image2_1_2021-11-14-09-49-39",NA,121816,NA,126387.5,NA,0.963829492631787,NA,1425.36665463448,NA,376,NA,431,NA,3063,NA,46,NA,422.610412597656,NA,370.211883544922,NA,8.66072177886963,NA,0.48228891702925,NA,NA,NA
"61","2020_C2_CET_GWAS_Serere_111_5_Root2_image1_1_2021-11-14-09-50-03",NA,169700,NA,172077,NA,0.986186416546081,NA,1613.79306077957,NA,475,NA,467,NA,3340,NA,61,NA,489.037475585938,NA,446.168334960938,NA,39.3849716186523,NA,0.40943394510726,NA,NA,NA
"62","2020_C2_CET_GWAS_Serere_111_5_Root2_image2_1_2021-11-14-09-50-13",NA,132904,NA,133848,NA,0.992947223716454,NA,1402.79811310768,NA,409,NA,418,NA,2848,NA,57,NA,424.617523193359,NA,399.545837402344,NA,24.62672996521,NA,0.338532608146983,NA,NA,NA
"63","2020_C2_CET_GWAS_Serere_111_6_Root1_image2_1_2021-11-14-09-51-41",NA,135783,NA,137320.5,NA,0.988803565381717,NA,1447.22451925278,NA,457,NA,401,NA,3289,NA,56,NA,478.941162109375,NA,364.106109619141,NA,116.52067565918,NA,0.64965238417178,NA,NA,NA
"64","2020_C2_CET_GWAS_Serere_111_6_Root1_image3_1_2021-11-14-09-51-51",NA,126156,NA,127325.5,NA,0.990814879972983,NA,1380.08743619919,NA,447,NA,347,NA,3318,NA,53,NA,459.920166015625,NA,349.303680419922,NA,98.3373947143555,NA,0.650521735358521,NA,NA,NA
"65","2020_C2_CET_GWAS_Serere_111_6_Root3_image3_1_2021-11-14-09-52-51",NA,115820,NA,116569,NA,0.993574621039899,NA,1296.83974325657,NA,383,NA,387,NA,2859,NA,65,NA,393.983032226562,NA,374.624877929688,NA,36.6581420898438,NA,0.309604226028609,NA,NA,NA
"66","2020_C2_CET_GWAS_Serere_111_7_Root1_image1_1_2021-11-14-09-53-54",NA,122739,NA,124753,NA,0.983856099652914,NA,1396.25395679474,NA,416,NA,379,NA,2985,NA,61,NA,412.747833251953,NA,378.476898193359,NA,102.42505645752,NA,0.398958848508567,NA,NA,NA
"67","2020_C2_CET_GWAS_Serere_111_8_Root1_image1_1_2021-11-14-09-55-21",NA,116981,NA,118962,NA,0.983347623610901,NA,1343.36665463448,NA,411,NA,382,NA,2924,NA,57,NA,417.619537353516,NA,358.252532958984,NA,60.9338684082031,NA,0.513909704714136,NA,NA,NA
"68","2020_C2_CET_GWAS_Serere_111_8_Root1_image2_1_2021-11-14-09-55-35",NA,118922,NA,121531,NA,0.978532226345541,NA,1395.91081094742,NA,351,NA,449,NA,3124,NA,65,NA,452.476593017578,NA,339.159271240234,NA,10.3657684326172,NA,0.661934113765523,NA,NA,NA
"69","2020_C2_CET_GWAS_Serere_113_2_Root1_image2_1_2021-11-14-09-58-38",NA,112349,NA,113693,NA,0.988178691740037,NA,1302.98187863827,NA,414,NA,368,NA,2952,NA,61,NA,398.665649414062,NA,359.197357177734,NA,78.9300079345703,NA,0.433821133807751,NA,NA,NA
"70","2020_C2_CET_GWAS_Serere_113_2_Root3_image3_1_2021-11-14-09-59-47",NA,137084,NA,138560.5,NA,0.98934400496534,NA,1424.27834200859,NA,418,NA,431,NA,3075,NA,63,NA,447.122955322266,NA,389.795013427734,NA,33.9341583251953,NA,0.489888962148475,NA,NA,NA
"71","2020_C2_CET_GWAS_Serere_113_5_Root1_image2_1_2021-11-14-10-00-34",NA,111367,NA,111723.5,NA,0.996809086718551,NA,1274.07019126415,NA,414,NA,345,NA,2846,NA,70,NA,417.974487304688,NA,340.161560058594,NA,83.0175704956055,NA,0.581098395496322,NA,NA,NA
"72","2020_C2_CET_GWAS_Serere_114_10_Root1_image1_1_2021-11-14-10-32-37",NA,117163,NA,117396.5,NA,0.998011013956975,NA,1283.5676651001,NA,382,NA,393,NA,2675,NA,74,NA,403.107696533203,NA,368.576568603516,NA,146.264129638672,NA,0.404952527996656,NA,NA,NA
"73","2020_C2_CET_GWAS_Serere_114_10_Root1_image3_1_2021-11-14-10-33-18",NA,124249,NA,125647.5,NA,0.988869655186136,NA,1348.45496726036,NA,398,NA,400,NA,2763,NA,65,NA,402.46142578125,NA,392.7509765625,NA,14.2471752166748,NA,0.21834184294413,NA,NA,NA
"74","2020_C2_CET_GWAS_Serere_114_10_Root3_image2_1_2021-11-14-10-34-35",NA,150834,NA,152111,NA,0.991604814904905,NA,1479.26614940166,NA,443,NA,429,NA,3170,NA,66,NA,444.070587158203,NA,430.92236328125,NA,85.1715469360352,NA,0.241537080922187,NA,NA,NA
"75","2020_C2_CET_GWAS_Serere_114_10_Root4_image2_1_2021-11-14-10-35-31",NA,152752,NA,153181,NA,0.99719939156945,NA,1477.06513893604,NA,436,NA,446,NA,3156,NA,77,NA,453.827484130859,NA,427.476287841797,NA,148.190475463867,NA,0.335793425579592,NA,NA,NA
"76","2020_C2_CET_GWAS_Serere_114_10_Root5_image2_1_2021-11-14-10-36-16",NA,116652,NA,116757.5,NA,0.999096417789007,NA,1282.35446202755,NA,379,NA,391,NA,2643,NA,79,NA,396.009216308594,NA,373.371337890625,NA,25.1229019165039,NA,0.333259985381762,NA,NA,NA
"77","2020_C2_CET_GWAS_Serere_114_1_Root2_image1_1_2021-11-14-10-13-30",NA,187328,NA,188343.5,NA,0.994608255660535,NA,1651.63368046284,NA,460,NA,519,NA,3629,NA,71,NA,520.048767089844,NA,457.542144775391,NA,19.2577304840088,NA,0.475332514198455,NA,NA,NA
"78","2020_C2_CET_GWAS_Serere_114_1_Root3_image1_1_2021-11-14-10-14-00",NA,117075,NA,117533.5,NA,0.996098984544832,NA,1292.88137340546,NA,386,NA,393,NA,2830,NA,69,NA,390.505340576172,NA,380.845733642578,NA,6.00842189788818,NA,0.221044032055676,NA,NA,NA
"79","2020_C2_CET_GWAS_Serere_114_3_Root1_image3_1_2021-11-14-10-17-16",NA,140149,NA,140604.5,NA,0.996760416629624,NA,1422.03570139408,NA,442,NA,416,NA,3350,NA,68,NA,464.003662109375,NA,383.788726806641,NA,56.0099105834961,NA,0.562018960376979,NA,NA,NA
"80","2020_C2_CET_GWAS_Serere_114_3_Root2_image2_1_2021-11-14-10-17-48",NA,171261,NA,172414.5,NA,0.993309727430118,NA,1581.04789400101,NA,462,NA,482,NA,3431,NA,70,NA,480.669067382812,NA,452.889007568359,NA,163.506881713867,NA,0.335035697901678,NA,NA,NA
"81","2020_C2_CET_GWAS_Serere_114_4_Root1_image1_1_2021-11-14-10-18-48",NA,126480,NA,126904,NA,0.996658891760701,NA,1335.32502448559,NA,389,NA,411,NA,3003,NA,68,NA,417.457824707031,NA,384.171112060547,NA,23.7226676940918,NA,0.391299723088741,NA,NA,NA
"82","2020_C2_CET_GWAS_Serere_114_4_Root1_image2_1_2021-11-14-10-19-01",NA,120330,NA,121574,NA,0.989767548982513,NA,1331.96968603134,NA,383,NA,402,NA,2902,NA,61,NA,412.362335205078,NA,370.736999511719,NA,144.48762512207,NA,0.43783281838773,NA,NA,NA
"83","2020_C2_CET_GWAS_Serere_114_5_Root1_image1_1_2021-11-14-10-19-40",NA,121122,NA,124104,NA,0.975971765615935,NA,1358.59710264206,NA,424,NA,375,NA,2982,NA,56,NA,417.97216796875,NA,372.556091308594,NA,101.019355773926,NA,0.453331756479961,NA,NA,NA
"84","2020_C2_CET_GWAS_Serere_114_8_Root2_image1_1_2021-11-14-10-25-16",NA,113337,NA,113493,NA,0.998625465887764,NA,1267.66817033291,NA,386,NA,378,NA,2748,NA,67,NA,387.103057861328,NA,372.422729492188,NA,117.242698669434,NA,0.272780012408085,NA,NA,NA
"85","2020_C2_CET_GWAS_Serere_114_8_Root3_image2_1_2021-11-14-10-26-11",NA,122051,NA,122234,NA,0.99850287154147,NA,1312.53822755814,NA,394,NA,399,NA,2785,NA,76,NA,414.607971191406,NA,373.971893310547,NA,43.2514266967773,NA,0.431758688949654,NA,NA,NA
"86","2020_C2_CET_GWAS_Serere_114_8_Root3_image3_1_2021-11-14-10-26-24",NA,120749,NA,122592,NA,0.984966392586792,NA,1337.94530081749,NA,399,NA,374,NA,2918,NA,64,NA,412.880615234375,NA,371.794891357422,NA,115.17552947998,NA,0.434876586925248,NA,NA,NA
"87","2020_C2_CET_GWAS_Serere_114_8_Root4_image2_1_2021-11-14-10-26-52",NA,145701,NA,146395.5,NA,0.995256001721364,NA,1447.55042016506,NA,424,NA,444,NA,3201,NA,64,NA,443.020385742188,NA,417.497619628906,NA,13.5086574554443,NA,0.334518499744477,NA,NA,NA
"88","2020_C2_CET_GWAS_Serere_114_8_Root4_image3_1_2021-11-14-10-27-11",NA,152723,NA,153199,NA,0.99689293011051,NA,1485.40828478336,NA,439,NA,446,NA,3356,NA,81,NA,454.451232910156,NA,426.115386962891,NA,38.7210693359375,NA,0.347585710976208,NA,NA,NA
